	C0	C1	C2	C3	C4	C5	C6
SYNPO	1.1240637739602435	1.1161204883682911	1.2607384903412966	0.6351760562566736	0.9177815613167571	0.8325688098215074	0.6281316153209935
NUDC	0.7976820326929305	0.9834490449046123	0.8817123602120885	0.9203253330167951	0.6548555487808873	0.46757499517711076	0.6399474526498551
RNASEH2A	0.2514496940342211	0.5005000231420496	0.24433126268860225	0.2676993818184331	0.1297531950716155	0.05452988087005581	0.9244954101715239
MRPL47	0.932406828712123	0.2043404207544261	0.47781727951401465	1.0866639089848567	0.05163702114427774	0.39314877416654914	0.5263425769621838
DUSP23	1.1659169480179044	1.1853294983662146	0.958780914523973	0.8582604241598192	0.7484228959749225	0.5526366929177093	0.6728270364820426
PLEKHA5	1.4338185910920072	0.7438498960060662	0.8623803710503275	0.03943790095843844	0.3566142353904839	0.24225184420654147	0.36790799232134436
MESDC1	2.387733885515168e-05	0.6190943997333949	0.3459173931030264	0.1606902688805306	0.44915186906430965	0.4071908606377257	0.2118209935712835
D2HGDH	0.7330591477021119	0.9868920503110188	0.7462925592812514	0.2959340137025705	1.534028976574061	0.717010582024588	0.46618205810548213
OGT	1.1493347121983237	0.891995981349572	1.0651035067236283	0.753413071195844	1.0093924434054078	0.9624931255284143	0.8176300683689044
DIDO1	0.6241620107883019	0.8178114511277081	0.671953130306095	0.19349904318317787	1.046074009963956	0.6330021883605428	0.6650929387534283
SDHB	1.0156751853715462	0.9486074547009217	0.7275963282370818	1.1080754483217405	0.7509196720644411	0.6700065703222249	0.5388224959932052
CHMP4C	0.3719964612811923	0.18860047527623558	0.09399769306561402	0.4235927430505931	0.08466231251051362	3.083205329571625e-19	0.06117078666126809
NT5C	0.371091238920472	0.9301502075802462	0.72780066387763	0.177015660269086	0.5538333512031596	0.04062869521458304	0.5890281751027157
RASAL1	0.32975414634237143	0.5467098513809017	0.0007257610692653714	0.28655735745491817	0.7071026546167434	2.0241824987020045e-21	8.875898712007979e-14
LRP12	0.2686415262126611	4.855515276875227e-05	0.45730116456425396	0.39149253449663174	0.06535568726905436	0.19704740718486347	0.6851049485321256
INTS8	1.0423970630985828	0.2379160788385568	0.6596893219805678	0.35228827888377123	0.5443498297274586	0.7505492379025105	0.7618988356112154
RNF168	1.0042449961327358	0.727934707424202	1.156862623174376	0.6750411598404682	0.6997419629044491	0.8306758808710455	0.7287272704820213
ATP2B1	0.5596004715996346	0.1929642135856145	0.8271203997186926	0.6308066600004294	0.3022458489757292	0.8647949174245996	0.4955662721250669
ARIH1	1.0495736569432463	0.5403976923432867	0.881112201996526	0.8327358039086868	0.6710304208362526	0.8385662302496841	0.5127136108300027
RRM2B	1.2278426124098876	0.2981568386780773	0.5131010303136724	0.9249867104808284	0.002721672828801672	0.6441127253634132	0.20254011448637851
TAF6L	0.05556391898515733	0.47651791741084565	0.07014600316033293	0.13265997350317715	0.6996460218726094	0.2065399470731859	0.15645041684871056
RPF2	0.38994234813057366	1.8344232980566516e-13	0.24937590431846696	0.1635089502779838	4.521595083190355e-06	7.791694112360525e-14	0.1355237554298985
TFAP2A	8.342245997686259e-10	3.0884447397194267e-15	1.8746015985038724e-08	0.5203499490531251	0.06778731469395725	0.010027854054379007	0.8887108890398743
BDP1	0.685040086401196	0.0409257396537594	0.5482656952454811	0.004751445005575617	0.5626622788175032	0.39453724872388696	0.3357219078374775
GNAL	0.09203557916151096	0.02620879689983461	0.009478493802580236	0.2956864462485978	0.126519086990884	0.02841971598195412	0.021830788976543936
RAD51C	0.9221608231341459	0.05794948742991615	0.4034800773780299	0.6230235898044959	0.2537727001808909	0.47494204721583155	0.548710049217844
SIN3A	0.8403743990762372	0.5147322467684129	0.9194760674905242	0.458480855651907	0.5127389527117865	0.6112333943415076	0.4160424928491088
COG2	0.9051449335969406	0.3923627141302147	0.33297060399973594	0.687115296985347	0.4840492027574209	0.5567954479821756	0.3798955068726336
TSPO	0.6302827836861683	1.2722823361181377	0.5920867837730776	0.8548243341467014	0.7590999142533396	0.7920586430062416	0.8080491726489231
RNF32	0.08303864908401067	0.0259206296047138	0.016949503265003652	0.007374386769302053	0.024906825104064282	3.1809244560589663e-07	0.058118464618546965
RPAP1	0.13443215235302686	0.6125564926897487	0.13294235602115098	0.1356235692097384	0.54522453595611	0.12603360236375527	0.2468966605049167
TAF1C	0.3544771062214888	0.9076304898525881	0.7058545701583675	0.053844395631718535	1.436127938514133	0.6002203631492505	0.6388083982966862
KLF11	1.148379893149545	0.5419226564884826	0.7779806139577455	0.5900300062761855	0.7782599737071682	0.4388987721896901	0.20617202243051586
RAF1	0.8013455880158056	0.6971457775942306	0.8228584211428798	0.6873081283871835	0.9690344273757391	0.954010316954312	0.6249742086427226
EAPP	1.01586476875896	0.366412630554489	1.1634939144783836	0.8254889633488258	0.4335794368495313	0.4348080282194138	0.2607944503622908
NAA15	1.0177432657356194	0.19082865253209513	0.7051731233148354	0.5346957018660938	0.32424295734446074	0.608943996814218	0.477818178248556
ACTA2	1.1280554672348526	0.9927555647607096	1.1738761878645168	0.8788014881393071	0.9520527844111412	0.8644739675570307	0.8111769605549008
METTL1	0.24641300174322567	0.4592993982698871	0.13251649795841935	0.29402234800512117	0.14030572091055038	3.9269280376146325e-07	0.4293336629414047
BCL2	0.9339486984165619	0.4539901384224138	0.876079852090277	0.00865752138647304	0.9492514860220856	0.0030642576229886094	2.6579430070842104e-21
DAXX	0.08832581348795418	0.2576872342727947	0.14559013030299334	0.09505632859397856	0.15762978995925644	0.10219782546900255	0.125529594658128
FANCF	0.3900249823175972	0.34697859346255805	8.20971025011152e-08	0.20637594179654561	0.3415499641398755	0.24299442921644124	0.19292799203855907
LMF1	0.13198040355928217	0.5973555960961922	0.10692349400676501	0.2675995634965895	1.2333893662995472	0.3799786017176242	0.3501207766080192
TUBGCP2	0.4512813787593916	0.8728089320796546	0.6543319931123222	0.2172995356550465	0.9273442801339222	0.40040319178987865	0.6942160979112763
EFCAB12	0.17542406126577237	0.09610659421087343	0.0021435670812931405	2.2436130014253654e-21	0.25712502009690574	0.05039120298507631	2.1827527885939917e-07
NCAPH2	0.16832857646809973	0.854910010934791	0.47174935318510225	0.1054385655553644	0.8593512757223796	0.19439954229792622	0.3832613515016422
PITPNB	0.6211503562581315	0.30276975741903156	1.0462284877867676	0.48733651750679674	0.1433054473473994	0.3648278392707972	0.36082445458782036
CKAP2	0.5234063969322384	0.10208136366099578	0.3092427496382632	0.15219972525180644	0.00105832972280274	0.38554301518111717	0.7288085699826907
DFFA	0.13023903169291667	0.3779172237549702	0.20364962682025398	0.3188214924481466	0.41453405282666106	0.07897166344056804	0.1501662586269618
CSNK2B	0.7177226957592189	0.46069302211812035	0.6249976862367881	0.5862304054482488	0.22588617650756487	0.1488482689499744	0.3926256250851539
VGF	4.0802539837825073e-07	1.9536849506405375e-21	2.45925651273309e-21	0.1026020805266811	0.017433944882454575	2.1294020107336677e-21	0.17932927554430486
FAM43B	0.012825607393617771	0.019678197209949542	7.340401121357266e-08	0.04955621945419178	0.03238456488734174	0.011472924640564205	0.005686190072953714
RAC3	1.2104948973464066e-08	0.25169606824942237	2.998554083534843e-21	0.23850855462857617	0.3730797016694339	2.4871354851794792e-21	0.35767929484616395
TFDP1	0.8302880376765843	0.36263977913551804	0.6266357804195528	0.7158982782406601	0.6193828643659036	0.7156741287404813	0.5586605372843578
NAA16	0.23122619517927254	1.789452021855103e-05	0.22457795194305852	0.06386559497458245	0.42377470360723846	0.3551102968849638	0.08087671430487522
MIDN	0.5785329210896494	1.2735209748049712	1.1212716729601124	0.5541864927500981	0.9594898188938918	0.5003371120660942	0.6851518144152117
TICRR	0.04755540241709589	0.048231422099828274	0.027871566822315896	1.1617967382130763e-07	0.00680598822351847	0.0399482186325386	0.49734608486371373
PQLC3	0.607994047101506	0.44625047096973514	0.5725299843571033	0.2600218992534217	0.12693151711809955	0.4934087333042903	0.1751889177069107
MAD2L2	0.00665148040885683	0.6000497100750442	0.15340518555527324	0.4959251518666906	0.21732652261802934	0.18231365417007228	0.4900306124736522
CXXC1	0.5355985429681215	0.9860005423616972	0.9072384049725151	0.08149613264985427	1.3331578952049705	0.5883733112015219	0.5501630945536978
BYSL	0.09669524893565444	0.3148700803409308	0.06178057829043605	0.2964759108978269	0.27367243367377786	2.7423302999285204e-06	0.4061351208639542
NLN	0.28205102297148427	0.05333634481091323	0.025946400512102046	0.2914236878765679	0.09832648059529855	0.00027428857051715986	0.23305448769276016
ICA1L	0.09794243143886312	3.207770687481771e-18	0.05837216690995133	0.04004767979996439	0.11215975312926273	0.01989704369491306	0.016262805471616643
CCDC47	1.1353141973470158	0.7088408864333623	0.9583346037488145	0.8952618517319683	0.5801141394433816	0.5442894127003671	0.7067162461729137
CYBRD1	0.5724125070987828	3.565949896728062e-06	1.5690502235783181	0.972765977274276	0.4160964811795693	0.9813717646441377	0.27327172963153235
MEDAG	2.642922963835388e-21	4.0978865588780846e-21	0.8005454745722911	0.13909235135626138	1.787193256509026e-21	3.0820118617794805e-21	0.06682013605838438
PIGT	1.067424256188085	1.0051534889526075	0.9995580749195321	0.8990366671570561	0.9260921968370609	0.8333730671937666	0.8798906566993994
SRM	0.2608291326692404	1.1355049715780405	0.5407065155241456	0.7787933148174662	0.36508500307397923	0.38093460358301373	0.9115557573422046
PAX5	2.1996684149422457e-21	0.025730785544376206	5.536873137096641e-10	0.08358662275544981	2.9591225183296944e-16	0.2302662394723427	0.047156982475256355
KIF18B	2.4105727477244637e-08	0.09839104603520349	0.029865742683673004	7.377372776653111e-13	0.04188165775127492	0.022324297721635064	0.5288583037549509
HSPA4	1.1334444146316789	0.6675237670777585	0.8238135409012862	1.0162318450957661	0.5846283696121369	0.7525800533582293	0.7825261186898621
LELP1	0.022921032445455545	0.01639791695637202	0.006300032375445307	0.027528442724687272	0.0214657036492036	0.010199081211661125	0.013394421631834784
EIF5	0.6112843051798221	0.11193493436943489	0.18231362082173166	0.6588603131905532	0.6378504078472066	0.6295939792567796	0.2557811616514851
GNE	0.705805823728549	0.30715979704275675	0.37597620484198746	0.523447296342842	0.5902452077038648	0.26350377906165323	0.15937785265409135
EMC7	1.1231544159684281	0.8229223121484571	0.8328812367544415	1.0717104684903258	0.4035727005597505	0.6219198244066406	0.4974545084859785
CLTA	1.0169629129930708	0.8710208137928754	0.9519060857452295	0.9897806212111512	0.8373407268969564	0.7681280656741305	0.7370293758411374
CACNG7	0.0017597612397710024	0.009193297683784697	8.124351248650143e-12	0.034080925542701694	0.06437591335962345	0.0039842664417458	0.03329283765977315
RPS20	1.1899035025351292	0.8782415300160897	1.0716897093285476	0.9509307892117098	0.7112440618604966	0.7713180948116327	0.778525583215064
RAD9A	0.3813275897091465	0.6759677642438208	0.26453290267075036	2.3507852005106925e-10	1.1021500611982329	0.6133892073780204	0.5965689467377194
WDR82	0.22225246294302894	0.2115497181358696	0.3746144466406569	0.42287875378382717	0.18288726534387967	0.5110499220794298	0.20344623219886024
CDK7	0.9094024650233734	0.11379736424862777	0.34621061025501587	0.35699790314922347	0.0016409290277684967	0.09358011827712955	0.3762768643829598
SCO2	0.05385444374427697	1.3612137009666105	0.06598207526488764	3.888219223512067e-14	0.4793544528576758	0.9799807453952663	0.6889252183212979
GEMIN5	0.636643697672121	0.431029750508202	0.5296697406094673	0.06370861599686918	0.4184001192508407	0.00026539782606172337	0.38760515951455027
VMA21	1.286613187941464	5.334331967560338e-09	0.3601228802720915	1.0222224340945545	4.662284466603077e-07	0.5060533091885112	0.26975832147414475
NUTF2	0.48252878869212706	0.3098450844755369	0.24986122012702186	0.7647828818041492	8.38611902128181e-11	0.140280786297161	0.45019741374324573
