	C0	C1	C2	C3	C4	C5
CCDC47	1.025407269885038	0.6457089760605735	0.8003010867331404	0.6814757905438684	0.5798283631503993	1.0241767097854264
CYBRD1	0.8273806239278146	0.3148136579696032	1.7758031988145169	0.13909222144323902	0.7488197548038071	0.32894916754528414
MEDAG	0.08119601822898176	1.1503990534267036e-07	0.7420755153301379	4.03773481686634e-12	1.9857443403264673e-21	0.04112774569451732
PIGT	0.9708039602800146	0.958144238047686	0.9034400955924127	0.961287362773005	0.8793777813590855	1.006785065199865
SRM	0.6199549264111575	0.9463870141409998	0.6595478301699569	1.0002630989093502	0.08936098241478899	0.37859221715428626
PAX5	0.013987925514443741	0.13920470935943102	0.12914115777119792	7.012578252247967e-14	0.04239698887069943	1.526970754607302e-21
KIF18B	0.057575363597605164	0.4208829376952897	6.573902821684467e-12	0.06633635948546265	6.184742543593683e-16	0.01649751229299531
HSPA4	1.1550178046240605	0.7545531250494176	0.8210324977380163	0.6344265291892364	0.6841497238665915	0.9018810457720415
LELP1	0.02897197532473109	0.008846908788024119	0.009000231963551585	0.02229478621549327	0.017517176834441612	0.01535350992908232
EIF5	0.7310600427452806	0.24618298829235824	0.3612278122671712	0.3281194941347763	0.7598269432336717	0.2541168089026536
GNE	0.5865303611714414	0.10801384641648924	0.2993137305075828	0.45715175697090904	0.5384036842158813	0.5624801160691999
EMC7	1.0802401876991925	0.566445372256826	0.846014265135491	0.6863279840009328	0.4512895515690752	1.0135579799616699
CLTA	1.0014703798635447	0.781345454152334	0.9388192462905258	0.8881983043210194	0.7849965907167724	0.9149228979607689
CACNG7	0.027355869802893205	0.009751683211327428	0.004468861521938241	0.040367741365387025	0.04067318057173364	1.2249004237889013e-20
RPS20	1.0518647609997251	0.8260393657501002	0.9555400494559462	0.7954758386800895	0.7436194124234261	1.0953388164184656
RAD9A	0.03290675464769164	0.8034605355038366	0.09178898264223	0.6766150796480563	1.0157871885844605	0.4965456090501227
WDR82	0.3482817231568468	0.3235331113578855	0.5401123911607366	0.17982146100040727	0.2913100471122816	0.14645145525998796
CDK7	0.6687907375767178	0.22147906639284512	0.1186212317445652	0.02631711546351322	0.12460254615331735	0.7367320527859127
SCO2	3.1104160029251705e-12	1.3448240643591725	0.11922037178130815	0.6713578516755375	0.546646674939155	0.4066407341015526
GEMIN5	0.27058250087304736	0.3029217453021276	0.13557866367728186	0.39836859718990253	0.3186017673457027	0.7025213578888452
VMA21	1.3308853073100524	0.13616308213150705	0.4724718527670054	1.6417326647776138e-05	0.27475451662447364	0.7844756123831242
NUTF2	0.7866170995246741	0.3092713535019389	0.35429157224870933	0.2167989587144912	1.2648037577385463e-09	0.3675306452682885
