	C0	C1	C2	C3	C4	C5	C6	C7
CDC20	3.600049968840868e-21	3.3537504660436583e-13	7.715267980201728e-20	0.7009916379574669	0.24748012386246626	1.5079394154550656e-19	0.026159640204947505	6.764025200698018e-15
THTPA	0.18115271139921554	2.6751696248798127e-16	0.3245050813628778	2.4844161193021837e-15	0.330872393447332	0.32479615620981733	0.1370856450903628	3.0778815441231207e-06
RPS28	0.19739835438902473	0.26297318635791017	0.8715304688537073	0.3845692043659229	0.46763399678771683	0.4920873057020143	0.1713062051474197	0.21596224044201345
DOLK	0.25083746786508887	5.939952502785497e-07	0.7798260786587056	0.14248502994289017	0.5452164457413369	0.010768062417787721	0.522508087496845	0.11839437611553871
C1QL2	0.021157851329338465	0.011718777539019154	0.035092803640250546	0.023741888484402215	0.009955794946473246	0.00848092757706805	0.022162909372953076	0.009203457833357385
B4GALT5	0.9467596118109551	1.3335996590308805	0.764564190145768	0.7235389338918787	0.8441426490794326	0.8648925679358562	0.6737419309586342	0.978748369593234
VRK1	0.8306744055438868	0.3412895954840734	0.3268773518362405	1.0222999726446	0.27733222307718	0.09354913308574912	0.022753332346057177	0.8824970275094092
GFM1	1.084050564058025	0.8443243896709216	0.6897909662978212	0.7778768879348628	0.36972447291120236	0.3119371961784723	0.7890524489252269	0.720499895145793
SIRT7	0.2210271908852831	0.30775229648486363	0.15531395676750873	0.11360836294549755	1.081321228756461	0.7978553664043525	0.4069233481559145	9.220122037514016e-08
IL18RAP	0.16438329769396262	0.054012410574139545	0.05809842590858742	6.1790323426272055e-21	0.23915007405642885	0.04276493594905039	4.262072724152742e-21	0.22862898821849836
RAD51D	0.6216671684887194	0.391439844392897	0.0012623840553773978	0.353954784009323	0.48820322338981786	0.6454594751859172	0.2919598762688368	0.09683699060960739
PPP2R1A	0.9978316803615779	1.0491274366445558	1.0132577706500852	0.8103463090601014	1.042176307123135	0.9490230599739307	0.7518287303395013	1.026596126916461
PHF23	0.4832326272716325	0.5468533693637374	0.5730915373871199	0.39795507682801023	0.844698039659321	0.6243117012901146	0.5968269615970467	0.4291366641303764
TPSG1	4.9947937635413555e-21	0.5508140329952477	6.313693262846591e-13	2.6063549102015457e-21	0.3712493091740115	1.7559953205983144e-16	4.678314600237606e-21	3.7187314780633616e-21
BABAM1	0.6293308640542561	0.8044006466023038	0.9764697859531534	0.6528642682828951	0.9256198967734524	0.7877602164306253	0.6005165129137066	0.7396915080291144
KLF3	0.681527153863568	0.3704352084739381	0.7037060646549912	0.3503207474676525	0.6111578094817719	0.2661388614056598	0.35409789580337775	0.5467539461618623
NIPA2	0.7240502823458703	0.7360096537155765	0.2372937058491269	0.532626023419348	0.3275319031662881	7.93177623087333e-08	0.6211395693104987	0.5043083666091558
AURKB	3.139144590783999e-20	4.169411592752704e-05	1.8445762289711688e-20	1.0314682391302632	0.5184362841881801	3.9488391493776774e-11	0.002278390970008141	0.00018846412954138172
PSEN1	1.0316426308324902	0.5448912732365767	0.704605031733671	0.5864895504823323	0.3452485827138895	0.14960000812657442	0.5246320434985992	0.7798519806594151
RMND5A	0.718816902535271	0.04678647212133084	0.6883873431024966	0.29192057737325156	1.833003077649319e-19	0.00014479775869392	0.29950859546170283	0.21651404505127633
WWTR1	0.9420363508023646	1.2493723697473835	0.6204787384539635	0.6581785170884454	0.725589098570422	1.0353894188582307	0.2667543403462857	1.226870525636676
NFRKB	0.5233364030214006	0.14412329127333998	0.27422502776419516	0.08842718427951517	0.5179518802840279	0.8052264052158747	0.19118011354633366	8.091526114905625e-06
CBR3	0.05640181445486501	0.11995379765568992	0.17473497566798052	0.15902217267641047	0.22587657346036663	0.00010701779339689034	0.00031244643256860927	0.16937496424191598
EFNB1	0.3338444833163779	0.4185123433443056	0.8430824799608377	0.3498787338113646	0.8921324087858743	0.7520830077089211	0.17963509263947375	0.8025676044212797
RAB35	0.4011028301299054	0.9269538891176506	0.5516754004155725	0.450073559711891	1.0301000241568325	0.47723019335580485	0.49344237623251597	0.8619849341994056
PIK3C3	1.24895353363903	0.6723867777392829	0.5789737579887608	0.6970875458337695	0.3736482447484111	0.8616895198449951	0.13363062930727793	0.8529885071597157
ASNA1	0.4334590565042658	0.9496003063466705	1.2123627077740005	0.5978995575081466	0.8101632645175032	0.5222154874107618	0.6646229802284863	0.6981009252589935
WDR45	0.3430154755907349	0.45461860965559353	0.5108620806275229	1.5430632311047536e-05	0.7568130477348881	0.6599797607933577	0.3882233440191457	0.2308291890348001
PPP1R14A	0.008077848693610997	4.322299219137976e-21	0.4770258684186387	3.9553472178227725e-21	0.30462880203345505	0.36141209686138576	5.979018095420335e-11	1.8067031933931768
PPP1R2	0.32812629604106786	0.5642884575713526	0.1215067560283709	0.3874207526451334	0.039126555233883246	0.021722636566480692	0.11468262111604585	0.9834184778403208
SERBP1	0.3173477150781494	1.0098362447411358	0.5086451798381068	0.7819086319933253	0.32011369434643105	0.5038193399897742	0.2818689252030196	1.2592956308310863
SLC4A7	0.8701118898458703	1.3556929045273602	7.279867329677835e-05	0.3256086998642811	0.7329113343534749	0.6918929490765887	0.19772090218244634	1.3376540489338298
PAX3	0.03995033203502979	3.247770608856191e-21	4.473357335136649e-08	0.07034597612125285	2.354413402791994e-05	0.03929269138578992	0.055760085187281705	1.9649837361526662e-20
DIS3	0.8638112897564221	0.50967689299428	0.18165273609907703	0.4470049280675405	0.15421520989412327	0.5627361074860329	0.09637078157338347	0.5991110249228202
PRRC2A	0.3276830131709609	0.24772731524590016	0.7303317373403981	0.46162050558120293	0.8179416719913607	0.6869243124146123	0.450936672594457	0.4083424794100496
ATP13A1	0.6130510028161394	0.7216875432947999	0.6416328639136217	0.4176866856768932	1.2661614824024272	1.0539108032575952	0.667234801336989	0.4359210986766236
PIGX	0.24531508663180684	0.3846825387632023	0.24837828785969207	0.2537613627756687	4.795393027143893e-21	9.776166336027735e-05	0.1972547668256885	0.20546809972257427
COL6A6	0.2638016933943673	1.2446803706435427e-21	1.1073348118688356e-21	2.0518238188199293e-21	0.11574154704391891	1.4302591048811889e-21	6.037952990485144e-12	0.011215203114394865
CDS2	0.45896939433093775	0.2253461848962041	0.6187510953365356	0.16875400686222014	0.15484342642099638	0.1096668962401992	0.3708189518871042	0.32183979224825277
PRRC2B	0.950893895778299	0.7522744839765465	0.9361023712776101	0.6019831615710085	1.13958210081834	1.0798552393631862	0.5615065445683808	0.8708241469566008
PIAS1	0.9777651764778273	0.8159313836873934	0.4222782051770908	0.3874206457885337	0.49395118723738196	0.35876871633551155	0.2592475802677305	0.8342240290787106
EXOSC5	4.109374942115435e-12	0.5752831920224932	0.5928229091767055	0.36483314152991675	0.44194665211858997	0.7158320367914994	0.08854867982112613	2.1068796466888406e-09
SLC25A29	0.286505097605166	3.7145254433853554e-21	0.057418610640419025	2.771413173509238e-21	0.38825821210057276	0.8378823378613496	0.5237494097925393	0.21108869220506754
RNF114	0.9189642188817113	1.1216291959977678	0.807085522215894	0.6475063736515198	0.741455295993845	0.449683483215907	0.6086188559737477	0.7017506890325044
RPE	0.45909417605112934	0.3074623445127604	0.13831498924553495	0.20168398925151304	0.20480799031887284	0.28094501928001864	0.1861518773870192	0.26877873004258707
UXT	0.5601741748627985	0.9201257514609034	1.0060061370415985	0.7438326356465749	0.6290128246283949	0.4061980348061113	0.45972175030369633	0.8759394960786515
SYNPO	0.9652101630080593	1.2671745772953007	0.8627883562362987	0.477688562091977	1.0854377280050098	1.0738730660838705	0.49216623973367496	1.1446275366999354
NUDC	0.47495904029215547	0.9104765478565828	0.99110660915628	0.6797404404796906	0.8153607177698855	0.6722236652795751	0.6299123517878	0.9895875067551431
RNASEH2A	4.057873290927158e-06	0.3379699312791221	0.31464566997267895	0.9743823909424657	0.5461305715984506	0.273207966425311	0.16080612169478345	0.13656386793560257
MRPL47	0.6179010444401684	0.8095085761398793	0.5416242574863326	0.8791097780245544	0.06074527661247128	0.031600476628636145	0.5779803456031757	0.8325997544677846
DUSP23	0.7068157301139822	1.3730694032831892	0.9397355018434769	0.5779818879766909	0.8746141316951708	0.9323095755758692	0.7386709666117794	0.9252278718840429
PLEKHA5	0.6982335610990098	1.7418979879843086	2.9402567639830625e-05	0.08214970643431549	0.1821851390291435	1.22739773260474	0.23553261601724346	0.47842701021317435
MESDC1	0.13991581853822052	0.12815003627820448	0.5525611599085055	0.09944807235253054	0.8352419843643208	0.2049157137619261	0.13231165799622124	0.3061832070086062
D2HGDH	1.0405130604957953	0.5025852776166234	0.9592473679222548	0.2847243976424928	1.0784236632156015	1.372389353962499	0.5353020348771614	0.4150764907694994
OGT	1.1740571369127173	1.067227842604384	0.8046309144167046	0.7563550919159748	1.0621719448105	1.0253718169948138	0.6455016739855176	1.0191075465271728
DIDO1	0.7596070006343346	0.670789685369901	0.4152819087566468	0.321756135456713	0.9911669206248194	1.1565954184119178	0.483336856078287	0.4248216264619171
SDHB	0.8066586954363553	1.0125559827995942	1.1280661051492265	0.6726885882302063	0.7684217637255941	0.5667997884319593	0.8077718750621025	0.895793419874706
CHMP4C	4.99928696827394e-13	0.37322216497875993	0.20389859296370694	0.11654664994036633	2.9484429912471888e-21	0.22924003844059307	0.3472139878627335	0.24183912936139318
NT5C	0.009836589791581439	0.6013506720857402	0.5387244762755968	0.37831367992353987	0.737536548729635	0.89676890595354	0.21012133244720593	0.4909711323851447
RASAL1	2.9872622636318657e-16	0.34145401263979946	0.10578766900727284	5.938782116053962e-07	4.8224031177631496e-21	1.323339297999217	0.4696655231734265	0.06552498332708573
LRP12	0.2274578553132282	0.26353605561268933	1.627653932922489e-08	0.6205085339965267	0.23550667931842886	0.14049919611265432	0.3179540889101917	0.574938710937814
INTS8	1.1256910520840286	0.8554314623301452	0.07071525971742028	0.7551935372208372	0.461593250475783	0.7639106108380265	0.3483519342282963	0.560760486140592
RNF168	0.9979643154602739	0.8995923573693796	0.7726046248488961	0.8450794338340554	0.8847806414599153	0.7476542796502698	0.32547547385877795	1.1312131105243841
ATP2B1	0.7860869751406195	0.6049880187681153	0.08052973093967694	0.40329731018953763	0.6142567253890243	0.25397349755833165	0.4870657347131475	1.1227278541432504
ARIH1	1.0681583988644467	0.8963253392261603	0.6820598348091635	0.637913188435757	0.6323679292008914	0.601113862739261	0.5620109536485046	1.014332922143353
RRM2B	0.8550083972327814	1.3255921339022754	0.24662726867532955	0.414861805192299	0.0037943546870598	0.1893219545770769	0.53015654667125	0.8859801063126823
TAF6L	0.22027769716622417	0.03330843003380533	0.4157497845537811	0.004474137304684776	0.5143672660512473	0.5139313093732789	0.3277352299273563	9.732116330240776e-07
RPF2	0.10944218106990077	0.23898562870874993	0.14744639050696465	0.2911717159417962	2.186981928733669e-21	0.09511170270097416	1.6830597498989164e-09	0.24628077913035254
TFAP2A	1.1670904247704016e-07	0.08901905506496437	2.552163545050968e-21	0.2547423761185125	0.07163910831229571	1.754259273620452e-13	1.3464859213355964	0.09501797870540284
BDP1	0.8361691455893481	0.38118106336946683	0.01027948217099327	0.32937681194116253	0.1762022532098656	0.7663028532968703	0.07396413496237518	0.3368619759174992
GNAL	0.07400396678200113	0.051981628379640134	0.12889619462371565	0.02506840025961274	5.116114152161307e-14	0.00949270599631743	0.29506933590436935	0.15607001206664511
RAD51C	0.8619595845267377	0.6302338851404299	0.34242546204417507	0.8291634796555069	0.09946487807957508	0.25649193310538076	0.32979149640904226	0.47711836622728165
SIN3A	0.7866511930886706	0.7649182005970684	0.517473753331879	0.48157237580037887	0.5563245740518844	0.6206352110445946	0.23765280470318562	0.8873961486542113
COG2	0.8465258035795398	0.714248438726306	0.5724840520979669	0.5600522233799812	0.3115232377934965	0.39781976025956645	0.521078350319314	0.4175816084940227
TSPO	0.508824866965005	0.9654679852006399	1.0044228340699368	0.6201953553613663	1.3453428434197	0.5672599976720142	0.788710956333371	0.6754689458612544
RNF32	0.03882080297159782	0.06897797933880155	0.012454776941604944	0.06274592595866242	0.00045010609667983707	0.060565357997293484	0.011863220940449734	3.835577987501098e-15
RPAP1	0.10618094984373691	0.23703237028426963	0.42930847832345764	0.07697144467494116	0.5325124063418483	0.5097841001971383	0.3069106582102356	0.00017194484634715926
TAF1C	0.7013493098267871	0.3419614963511144	0.5248710694787768	0.14305966401715656	1.2080141204490336	1.4120548413280247	0.5353774214981036	0.36892386843652014
KLF11	1.0396787538140508	0.7562669235195952	1.0265794839700138	0.5155179581660769	0.27359806924752894	0.6889576491879872	0.26617765625919443	0.616686933560589
RAF1	1.0684579610622353	0.7175119586442323	0.6945710647015982	0.5383468040989293	1.001388679141266	0.7566039667215106	0.6395043075830428	0.8621884321320382
EAPP	0.8004806056611119	0.7660343889141846	0.7792799889320686	0.564393424511528	0.20826498384614628	0.4918407657924773	0.32082982124170645	1.2912071660581146
NAA15	0.971887392162585	0.7771106835483371	0.3172950732451405	0.7383006662489471	0.2249234088909503	0.46986576516189826	0.20000112300709771	0.7351738629663784
ACTA2	1.0411780248348304	1.1093464861102054	0.9553194568948258	0.7970424791818929	1.0506625393543316	0.9662159183425107	0.6651292485075949	1.170409461511719
METTL1	7.906311892372039e-08	0.5401504878664634	0.028096009609270695	0.19625260137874181	0.24154104001980337	0.40684331432242377	0.4402711746621873	0.14059790930437546
BCL2	0.8879905828343388	0.29369909477481054	1.3628762494726108	0.010488428894841615	0.0410923470133631	0.7592774110332379	1.7534855009981278e-15	0.3408341982844742
DAXX	0.05543371242384104	0.12271508020756988	0.23441319431416863	0.10120818960064053	0.25799740499732426	0.1314766887663413	0.08132667642415342	0.11366421859508316
FANCF	0.3377814194647243	0.30284638148047993	0.3856163183758196	0.2351338897208025	0.2723817483743916	0.21622021700694277	0.2381761665853591	1.0088920536419101e-14
LMF1	0.5095656474429764	0.07037034908606508	0.36106906855451304	3.7858149470342345e-07	0.728027395662291	1.033904479561289	0.7996336277505617	0.00042496551111540333
TUBGCP2	0.44514549880943516	0.5527819307267132	0.5691223041079713	0.4025828534042469	0.9782652223244744	1.0077717624150586	0.3831612359318704	0.4083640096816733
EFCAB12	0.17530147651248887	0.1018682626665614	2.9923323177904696e-12	3.0131873361388863e-19	0.0169358993141852	0.372654274492327	6.437074853322218e-11	2.7565853105892834e-21
NCAPH2	0.1969953468543727	0.20795131824097307	0.7554201045593667	0.21887694680068107	0.8379050012052985	0.800344120990836	0.2117280297297479	0.18621984749361167
PITPNB	0.43505449722047324	0.6296279161794405	0.35707321426318844	0.45586707220247447	0.3344936421533675	0.3242507773425387	0.11981339167276843	1.1386546459729339
CKAP2	0.46726250790500773	0.4413643201758673	0.00014812575691188805	0.8578557111671805	0.3234219333852026	0.1632745521726541	0.011100222088514732	0.23507877912215888
DFFA	0.10012577774683976	0.11671493253727311	0.47540041202885197	0.1274788834485722	0.3204398687551604	0.2784841643962888	0.3000433064465366	0.22297219064590848
CSNK2B	0.36381248411491035	0.5965086008625587	0.7322644628696144	0.6528438567465569	0.22432817870085822	0.29676718127806356	0.21690007637251005	0.6168363802645206
VGF	1.1228329779526433e-12	1.9069123638075804e-21	5.383141912642568e-20	0.23603227656015952	0.013378722536598123	0.02725133106720415	0.09587383446066114	0.00298621825038789
FAM43B	0.01547952121793522	0.0005372846051120003	0.05142765438892359	0.014219069454165114	0.01705386985265013	0.0012354795480857413	0.040491496595778005	0.01664083272261536
RAC3	4.075347428510931e-21	7.844511977370168e-18	0.27914654152088003	0.27084932118406635	0.19123406399857626	0.24002066969018146	0.49502077963069535	3.5815483190059316e-21
TFDP1	0.9819063294118008	0.4517642966122873	0.8342280697427668	0.8998688180442509	0.5607616219846795	0.3313799951294928	0.330026167348163	0.6855568393197606
NAA16	0.5501090674599104	0.0024830047459090915	0.04366813192945591	0.10560609024942069	0.15733055561166065	0.35350815840191147	0.13189109309369465	0.20466140533387217
MIDN	0.3628731505723036	0.9190422887470606	0.8256909700846884	0.31227027434159793	1.225061419919715	1.137986881324185	0.6190726338951332	1.0212887555088574
TICRR	2.6398160594764737e-16	6.534598463209368e-05	6.173631136702524e-21	0.4918143623103513	0.21179632937213302	0.03583355389551059	0.023156761807996532	4.4876046448065976e-21
PQLC3	0.5203219216653593	0.6282998188021368	0.5153245045633684	0.292389619446067	0.4506100083110157	0.0996088845488872	0.002218301683304349	0.4976423306543042
MAD2L2	1.265746173461915e-10	0.2923056844864096	0.36563601323387224	0.3547482484800287	0.5896785823237132	0.116265502253972	0.47032000020786424	0.26584366692568623
CXXC1	0.7668387738919608	0.41103477372922936	0.8344442152981166	0.3425208531519565	1.1303408378632824	1.3453750462147842	0.2477468887579257	0.49677718868372156
BYSL	5.563261158366308e-05	0.0794857260169658	0.3479845853578167	0.41470309677417194	0.2822734476216815	0.23097592183772497	0.2917261410146725	0.06571857839147544
NLN	0.13474828628750726	0.17858883697207828	0.18487932459213852	0.32390567586956376	2.525659770778389e-10	0.0861298114764179	0.22682240995517866	0.06680495509429946
ICA1L	0.12013209971684664	0.00026528678367791357	0.052369906083443135	0.05361038176243455	3.7766137260359326e-21	0.10891161543172816	0.0293389311137067	0.04280562837281074
CCDC47	0.8215127698015382	1.0827309325774517	0.7641842512393617	0.8181711360434089	0.5536524928260008	0.7327979880811233	0.6038170205069908	1.0192949939593843
CYBRD1	1.0971371737985551	0.3606437053574204	0.4701335103763874	0.4227756574689303	0.5428708776933953	0.022953109797516545	0.4372334608325386	2.0310048526274675
MEDAG	2.44582772430876e-21	0.047491958293493855	2.3146052917988593e-06	0.09427988517863202	0.023455251722882542	0.03229691909660448	3.2696648704451792e-12	0.9524791286985889
PIGT	0.9548226634046761	1.113064691717093	0.8926882716988114	0.7985920921680691	1.0693412964141191	0.9244923238822333	0.7734109017126235	1.0228797255461406
SRM	0.00028648182032993766	0.7522474904721019	0.7902422797424484	0.6789717675136674	1.1768414481114797	0.2664438409283333	0.6649434863433912	0.6437801868416391
PAX5	0.042546194184345985	2.281317106657774e-21	5.66278673289255e-21	0.09998034715874067	0.1780322305057194	2.365108939733581e-21	0.002456643796587622	0.09501744674276184
KIF18B	3.018539782455579e-21	5.234590072539154e-16	3.971867579490404e-21	0.4756565774728205	0.2642452335948583	0.05987335550557949	0.0004477303279668689	3.1481732613701973e-21
HSPA4	0.9544966648072906	1.0786551460641716	0.7194501152074456	0.8869082048398059	0.6684313770767978	0.5940626326163054	0.747219194550618	0.9967597291706282
LELP1	0.020939030199977494	0.012582786593498823	0.03467509403823173	0.02494707210979875	0.010530929104599632	0.009170196352887388	0.017630429075747633	0.00876827463573882
EIF5	0.9349572401240224	0.17595767980366112	0.6515985203295238	0.4993485943213442	0.32248738514199987	0.16754112397087237	0.5014456630132832	0.3127365100103317
GNE	0.7031388429110471	0.30884123715533573	0.8713518059516331	0.5007551208659446	0.14629457728221587	0.35875799247425866	0.20052980161151523	0.3250401865356649
EMC7	0.746950095615582	1.2002768336302394	0.908530655526483	0.6588055121230003	0.5776779493062706	0.4160905750166338	0.66884671980092	1.0443863685383592
CLTA	0.9328612784443727	0.8962164155267779	1.0930969567584061	0.8838975936552004	0.912108332593466	0.6698181299232869	0.6592493938708754	1.033939219014751
CACNG7	0.012503235633941562	2.6769380083476506e-21	0.03992881407341963	0.03460235555549503	0.02634463440524896	0.02461369024180965	0.031598029551419465	1.3955700169656443e-10
RPS20	0.9776223591227475	1.1543100739151126	0.923910828538008	0.8546369117576152	0.8443246427536555	0.749738591268051	0.6588416476028326	1.1245154288029575
RAD9A	0.7343602232077648	0.36304465463722135	0.19960814872799063	0.24034435419604333	0.9435713100312635	1.1927437386649784	0.3531257267964609	5.173433896060176e-07
WDR82	0.3759441558101116	0.2494045643174197	0.26535043375256	0.221001392847363	0.4465072926168914	0.0010798390708668646	0.2685694018503348	0.5599682588411171
CDK7	0.3893584171512284	0.8027340449441162	0.1508781271655313	0.5009302689134308	9.102893318263475e-17	0.2697662404970808	0.17187587593173673	0.3162448423932917
SCO2	0.20244389993061968	0.9196232580996466	0.03533248134323109	0.019064725129340664	1.7269179002148973	0.6671672981995499	0.2679809455087122	1.6280234594819163e-05
GEMIN5	0.37063780400774265	0.5265064267608578	0.3862321288576013	0.4124795141954928	0.1964299525898606	0.710009411863721	0.03870729919117431	0.2143407397208745
VMA21	0.865840040242119	1.0433861679519387	0.33436297397690895	0.6979207361369432	4.5816761627131e-21	2.7568251765571495e-07	0.3918527387746832	0.726006616728381
NUTF2	0.08657653817846768	0.7204026957621923	0.2976379298737666	0.5389477134862681	0.16824437653795157	0.0005708509934978073	0.4509866535945331	0.5676101576714546
