	C0	C1	C2	C3	C4	C5	C6	C7	C8
METTL3	0.6699000958025332	0.5731834921666618	0.5918373997985474	0.35744136012256283	1.2992326439133515	0.4030658077201292	1.2482497730167446	0.6071558525487796	0.1648164357542864
LSM10	0.09295148872061339	0.9521735995512288	0.5148946634539469	0.30974058818142675	0.12237471678803873	0.8214755929009357	0.41925521177548986	0.021713333063451128	0.5145580051464052
MTA1	0.46926667458029325	0.33112375122622667	0.7520464983827584	0.5228702416713613	1.2324977616566186	0.5851285076848677	1.3752402041686251	0.2298936607511708	0.2487653151368921
METAP1	0.14579184826768474	0.10019346456469719	0.10170762142539308	0.13355511718567445	0.21517068770466208	0.23519306488999497	0.07101930695158994	0.3558714584966845	0.1185068769480826
DPH7	0.16046957525170363	0.16874073023417108	0.33768878218597975	0.15293919035638182	0.3063144615878222	0.1553018941602112	0.6559734337041228	1.4712710919579013e-05	1.085252611325388e-20
GNL2	0.4548459853006228	0.5833266101722329	0.5331661015929096	0.7461034614281943	0.9480051723866292	0.40844227641643943	0.19829434942542848	0.6596344817037165	0.7083239370800409
COPA	0.6338006031723744	0.8994773786602464	0.7318589384175445	0.7329865089090001	1.1653256767479425	0.766670839907465	0.7884150837460048	0.9959488754678567	0.8924004117866667
PUM1	0.7165414690867936	0.77726775230068	0.7519209306904073	0.414834268931147	1.1851355293467893	0.5946306412966192	0.8106186455629896	0.8210566476856017	0.7742758738625917
PDCD6IP	0.7087825485345138	0.9317606272865561	0.39245353119795773	0.5271520977172222	0.8731006043113136	0.8063283764846236	0.7580935923186619	0.773407487332687	0.453627930454121
CALHM1	0.003432200579460066	6.39716598274443e-06	0.009110564027680616	0.03779225278319676	0.0028623313448071595	0.026268825918168825	0.035473679495918134	0.03132626506083162	0.016161420254110936
RBMS1	0.8407938952171469	0.5710857124723712	0.2835752112194075	0.3875885904168087	1.225074996315697	0.5667224726177118	0.12322912074175381	0.5751095786085798	0.12880969787238897
COA7	0.0011145150615841095	0.07391530619956287	0.08135911461877	0.188678815751988	2.7002847563877986e-07	0.2901731053245818	0.21047668833434457	0.10806765143227247	0.18740357786904882
MRPL15	0.15212876666391373	0.36173424087660677	0.07643194971707205	0.7103383483846494	7.695758827868968e-09	0.6974282645253446	0.16401916915788253	0.4957654873839169	1.049267750966495
BRAT1	0.07316731838496811	0.40107483760826007	1.0653402794332536	0.5570119164068987	0.8096226596792884	0.5877422837116603	1.0700474926868075	0.008743725324366841	0.55418278163859
SACM1L	0.7423670260662384	0.9381070085735651	0.10664550075475286	0.3025621571234521	0.3944045074831997	0.9138284105462713	0.38071571647520164	1.0275203679694656	0.30551935559564847
SLC25A22	0.16267417179687618	0.5775347861550607	0.8730363647540639	0.7010190816885808	2.489082421370879e-13	0.4002218891131686	0.5027953671939374	0.012999316153208177	0.3038776974220404
ATMIN	0.28341724915039207	0.735120944556844	0.12408708344391105	0.2617712933766308	0.28743683818169097	0.7812964142757183	0.776949572046627	0.9285895707454812	0.81632722161908
TBX1	0.3958263871189615	0.04747681953158471	0.020515617731953664	0.10232371172690116	0.06443800794742097	0.08953133255228163	0.1877773525942523	3.604541936919031e-21	1.6048369403079928e-21
ILK	0.6713437534019246	0.9327734090253422	0.8640571651108752	0.6047392973670085	1.32796729217717	0.8932556315008792	0.9728684725283044	0.944090614598329	0.8916883645279503
LIPT1	0.15309434442210879	0.20005726186324357	1.1495466144143499e-05	2.343479037414977e-06	0.07178156634054753	0.014491478496538628	0.38950098945704714	0.4335234416056631	0.11552929805520042
ATP1B3	0.6336792987480847	0.6081030446261592	0.6185124965920176	0.6366156882082216	0.8308542466511025	1.1344240652958821	8.852081960676232e-10	0.39899555096592665	0.6602091760707776
DPH6	0.05026941902669924	0.019590836010916282	0.03696541392113934	1.2482016713075915e-05	0.058906486183069866	0.09121166094272468	0.17033110515152017	0.17275481706963183	0.06856306253927553
AHCY	0.35228063460848374	0.433074837700905	0.6847056999496085	0.8484807284148639	0.47013142399578983	0.769159124754771	0.7834425098305094	0.7905877609441895	1.4332791842205301
VMP1	0.8472143517253337	0.9839095704862076	0.8590276431082299	0.6741931480905714	1.5556173435673515	0.5478127752014419	0.14289434833216375	1.0012445614295418	0.8968289468027519
TMEM259	0.603843638607417	0.9853425764324083	1.0801712366971539	0.4845841785910719	1.1917410341964751	0.6772264077270671	1.205686570762918	0.4619888104746539	0.9114480854881962
PPP2R4	0.2693107006235444	0.7834349117080168	0.9102788613372149	0.6008568736815976	0.9457659197271293	0.8635600133957688	0.81721719398821	0.6019280727329551	0.9067378077398155
TSC1	0.42973061509878874	0.35660131494318775	0.5048209070545506	0.16975552399028546	0.8236668018448775	0.5109288963845555	1.516887302254808	0.8855595591861876	0.08820781511028601
COG4	0.5953942322528348	0.7931650239987819	0.8598753983114779	0.5023821471236288	0.9190706407741109	0.4998497300849829	1.2062699863548783	0.6779809650388569	0.7335152623344813
URM1	9.08705433810756e-11	0.01807761647849414	0.12719682529306017	0.05433842944384595	0.07009751809622992	0.1683138876965724	0.08709230738340962	0.05941022995226996	0.09216182436487731
LIPT2	1.6178658024009856e-13	0.02699001576662548	0.1217347172603166	1.1667782518795967e-06	0.00029524306720513874	0.07041427054296726	0.19156600548821762	0.0637693947857412	0.1553041162942253
NOA1	0.2673039923819319	0.40378907947381376	0.7043557879920698	0.4651951370413853	0.5875110344766429	0.6418625871480759	0.7669600448220604	0.6046719739012597	0.6686009819372133
POLD1	0.2587030190999594	0.6121673467807403	0.7984987973939776	0.8634715541638253	0.8108249721838886	0.059999979657669775	0.7755480258581182	0.00037291540880005525	0.3823276148148097
MTX1	1.8260253507634924e-06	0.15398310657575007	0.337197839235818	0.22192979498498075	0.04712618745884612	0.2717423516526282	0.18135469744418084	0.1337120195485717	0.4911877812285985
ATPAF2	0.2633319123700506	0.2670466548981248	0.5686626017115821	0.1175141704178312	0.3137260016864751	0.4879722651650772	0.6040081412120196	0.32012477783609805	0.4856515987791079
DAP	0.5717506945913219	0.7438823010887299	0.4819041861652551	0.5831409668928663	0.5951032727744602	1.0309673181131422	0.6082776050864096	0.9607152576114015	0.9921910953251181
TERT	6.606984259610219e-13	3.328926449033867e-21	0.02622510417810673	0.14182977203532207	2.9775832150207798e-08	1.0125370824809975e-16	0.2636897277916102	0.032205218345930875	9.47534950815853e-21
PCNP	0.40820021718832444	0.36482284488872624	0.12636466896635545	0.25580290960005186	0.654643984337765	0.39946858320101236	2.0613664729838442e-06	0.9809254498636272	0.5076397336499432
YAP1	0.8384323156766932	0.5767193893747061	0.4840538412410063	0.5413346944163878	1.2250797060650003	0.8185746661953287	0.5940727621990293	1.08551393959754	0.8291841030435503
CDC20	1.8613927216356777e-18	0.07678568237503987	0.09760267759127973	0.7932470404106721	0.1012081422882392	0.00017332395051263558	1.6114486036784474e-08	0.035929453393845664	0.0029865035984607945
THTPA	0.02455059087061977	0.059683393318253744	0.3123408411020296	0.006877276978262668	0.20927504174917247	0.27389157180917073	0.5497609003202314	3.7840178447495023e-07	0.043069899804311286
RPS28	0.0008995346842177072	0.15901676139677257	0.5077158023124088	0.3078524088306032	0.6012769343017976	0.43438131935540053	0.5487066556795868	0.2091223318407811	0.6144951930748167
DOLK	0.0435493369643571	0.2414384437277916	0.3897351978544855	0.24009628807903832	0.002252353524681249	0.7994345676234162	0.6804283014029104	0.043719408549834665	0.23275408267184847
C1QL2	0.0003598120903606885	0.010113637815318715	0.01145627105232829	0.020869445073608196	0.004286998744774624	0.03212575751329884	0.028120295083548203	0.024894620866284634	0.02272111731593424
B4GALT5	0.7038974116560799	1.1069326826778996	0.8332374158666791	0.5990569089502192	1.0167422067709222	0.7426269707228064	0.71175074566721	1.0919024202784362	1.2207108226888823
VRK1	0.4741513125393357	0.5651045857525029	0.08443163793473091	0.6854825089695197	0.6826476034606651	0.573426687297856	0.13983410478751748	1.0531994757178982	0.033224510659588764
GFM1	0.5459042185000104	0.8962670103685874	0.1785736099690368	0.5659818937979944	0.40976151909600905	0.9291439479435553	0.7228406801339489	1.0605134038237307	0.8968268483779516
SIRT7	0.28695874211556793	0.5711816528487978	0.7570312965297255	0.41436557329341484	0.44225917413638305	0.0011684064858162263	0.9042816091252756	7.975467540227529e-09	0.21242422093852603
IL18RAP	0.15654812251047417	0.1910720997607224	0.14230073006792968	5.437194901554867e-18	0.27002669244757904	0.07354589694410239	0.048280737884117846	0.055893480997388584	4.030967370523454e-21
RAD51D	0.3838177696104721	0.4549195181803514	0.34030234253124203	0.3865505239552957	0.4017834024045429	0.00028904910637544615	0.6862961161094181	0.43713140486939	0.22268669697315488
PPP2R1A	0.7064518652599667	0.9893153472952648	0.9353573367850263	0.7454076797126531	1.1199306096935673	1.015568439687363	1.0206297120526642	1.021285057942315	1.0617186941499264
PHF23	0.34793171725611877	0.6210036500041412	0.7639976946552863	0.5260766555291475	0.4752014634564508	0.617966726547734	0.7867460785387373	0.44547533539087736	0.5222921969196616
TPSG1	1.7043049246079068e-16	5.8085669368257214e-08	1.0035090657319892	5.737403910940579e-05	5.03595079483026e-21	4.807852880141999e-21	4.217744496277369e-21	0.19817836232857663	3.496725841017608e-21
BABAM1	0.46419336061489574	0.7275566868542795	0.8517673221479789	0.6365461763386236	0.9135613662080124	0.8296238926950356	0.8415530660494984	0.6428663094544608	0.9724451692564128
KLF3	0.359695282688332	0.592175758431569	0.4703041935468968	0.22696439453858472	0.4785765872930209	0.7447377505050111	0.6430462275623461	0.5863755728867966	0.31643792809249177
NIPA2	0.3770594505598692	0.9413746189831463	0.15439213965930654	0.4342378486476929	0.0005769961578067855	0.6903138900095183	0.22427518598344084	0.8375888197247671	0.4674076854557798
AURKB	8.548315523387442e-06	0.225341249322043	0.20372685894580544	1.1237666554139998	0.15958809527817724	6.6182835197451715e-21	5.248980132641022e-07	0.06367894006626078	5.305710455485906e-21
PSEN1	0.5138837736353443	0.7695857081936864	0.13143669767510924	0.29542385156444684	0.5020430799966326	0.9209111526858136	0.5985280878830631	0.9455181041643849	0.5356218605930271
RMND5A	0.1366434717674835	0.14451226697785102	4.5383182937903806e-10	0.03067494995382923	0.01409245453601372	0.6191799988905724	0.556908711560827	0.7512836643611032	0.23366839835990807
WWTR1	0.734979344688936	0.8670879519954382	0.763146003313121	0.46846336958760026	1.5186463049363013	0.5874096584735742	0.5452701119090311	1.1488147716810773	0.967171323592143
NFRKB	0.2827525827273407	0.2239712400335568	0.4355843624794921	0.09310375157986671	0.545731724762135	0.034176220959804	0.8976854597757029	0.18653169485386517	0.21144441066650538
CBR3	0.004194400892427966	0.1692768657086619	0.07353401693919084	0.1593831131234503	0.2767744037938023	0.1579919862487819	0.05896062770440897	0.03311351053175589	0.08574138563271769
EFNB1	0.4294525045773261	0.32631242270411465	0.8256588276639806	0.38696633661069946	1.1613428726921136	0.6747220355396965	0.6168406863690606	0.26239615897440954	0.5403807893887618
RAB35	0.4810860347418497	0.994068862254582	0.806336166236596	0.5338394857715609	0.8495785279334179	0.6908490763122405	0.37683202479748723	0.46751829616925017	0.7121164597376825
PIK3C3	0.6177015889615066	0.5944640390644262	0.43510051865200794	0.3104915430685404	1.0924980674854154	0.5019230411978443	0.804564465855565	1.3361464390038331	0.42309674765338084
ASNA1	0.23746717513283197	0.7845623117128141	0.824061564001581	0.537220851403172	0.7066949683724779	0.9943474173473794	0.638297727295169	0.5622008453309723	1.261091339354182
WDR45	0.2628200860234276	0.511222345824131	0.6973265971124362	0.03541937895972508	0.5195407426985166	0.39363993790997176	0.7519390647775634	0.0946439477058287	0.5373720557667537
PPP1R14A	0.7749494322976707	3.6115440451487194e-21	0.3977731050826166	3.86532398128673e-21	0.8650584230015667	1.4596247077426683	9.100262058104914e-21	1.2839661468564516e-13	2.8035555598182525e-15
PPP1R2	0.38412522919631764	0.3526006403241	0.0015312469997691314	0.24915258345446545	0.39814346690395364	0.5498191279797592	4.2607315755631525e-21	0.7014742957677226	0.25460381880573724
SERBP1	0.5647712336728465	0.41476481348362154	0.4815644831032636	0.7210669672655509	0.9401945851181209	0.6472956087465259	4.6638368471987027e-07	0.9098669089350386	0.9157163609430952
SLC4A7	0.8064882081206555	1.2471370112888789	0.530457698660426	0.19283841792262232	1.405779259866126	0.3683885388123275	0.12443985094749696	1.0116059187190856	0.6091421211331576
PAX3	0.035723540935320666	3.2335070306821683e-21	1.047267218178585e-20	0.08290534604885288	7.49810744258371e-21	0.007429047332071206	0.06743876556676323	0.031120068042995247	0.0027378258963419817
DIS3	0.5267564149271363	0.41016408376037333	0.1991402983247314	0.19834248081435232	0.6925842157596778	0.19109658954550462	0.42362014357116146	0.9535952336220964	0.2732338451915916
PRRC2A	0.25061706327371	0.2658825985077679	0.8042387691095093	0.6148818143025588	0.613233490882263	0.6495783560961368	0.8040290442143452	0.3131965600081571	0.37577228032119503
ATP13A1	0.5284537575390935	0.884851663003394	1.0230316905432764	0.5784705707018821	0.9131701405939543	0.5134817590342662	1.1065350210157032	0.32597759420412403	0.7478974951161921
PIGX	0.09182363340336963	0.18253761906931276	3.033524574572832e-06	0.16807827607372722	0.041080855430009174	0.23705050604971603	0.05538605310775976	0.4611796629755708	0.44081215250778855
COL6A6	0.5002916664467449	0.02406840097914653	4.944058153900941e-21	7.596087183544767e-07	4.3297251949848054e-21	3.8124554993814926e-21	0.07280407248101965	3.540235782605604e-21	3.3500639125368753e-21
CDS2	0.09894890169153259	0.3214927927878124	0.11776931620388767	0.015499657486751776	0.1957832418691749	0.6500275693654534	0.45267451112919355	0.3675030107430432	0.43274722015511063
PRRC2B	0.6183955100689634	0.8659531690259712	0.9525538712844881	0.5512654049131339	1.2507292455270294	0.8877033308530272	1.1744631042878473	0.7540603148905697	0.7513601819996242
PIAS1	0.6052559980382853	0.9220380569264823	0.3290119485661421	0.10298222186021008	0.7958281417028633	0.5374850768009856	0.4302485912314784	0.9533770730614144	0.48929233163833097
EXOSC5	1.5860272045502078e-10	0.15767989917095002	0.6572701735604843	0.39822225004002826	0.5604862392036224	0.0009482394881727527	0.3503842924963923	0.0007548453803941584	0.9666036618742614
SLC25A29	0.761108936488483	2.8759122046491314e-16	0.7245366201352449	0.0007555750505934962	0.057527069575931476	0.3924705726361718	0.777540910511882	0.017722504752147712	0.001716890977321991
RNF114	0.49157760586140087	1.1391948862545307	0.6173798055132352	0.4399784653194142	0.6606784265035365	0.739275606521654	0.6482001933810528	0.9709874128096037	1.0227886477589396
RPE	0.2351026601042074	0.3375558795255631	0.16015273412679615	0.11959984987189134	0.2925202042788912	0.20787717302652692	0.32944614712288656	0.4369142314191235	0.1908876219965367
UXT	0.33424125319788084	0.7642467353353145	0.5716681720385886	0.5722630897438935	0.841379210727442	0.9141246945855965	0.4212801129602596	0.7372953910631652	1.076212563377458
SYNPO	0.6840819382304139	1.1388637554592405	0.9814985553309022	0.3437490717265172	1.4284385058507234	0.8650374354751452	0.895064408822715	0.916863670180851	1.0840013050953778
NUDC	0.5527757952583837	0.6661879565662756	0.9010672648166638	0.6883348722503719	0.815060671252866	0.9786110469063671	0.5547910018842133	0.7303800446023281	1.0618168827498253
RNASEH2A	0.03667459084050375	0.2958128442700876	0.33226949289832586	1.056660175314501	0.4007255900002133	0.148630026427503	0.18305670629663534	0.10958358013984974	0.4917470850798306
MRPL47	0.3819022765961047	0.5785144585243205	0.10836314781298469	0.7216853501399246	0.2264802289187717	0.8673849165678891	0.07474867138100585	1.0465251341670363	0.7968501374720035
DUSP23	0.5763137620245565	0.9565604021995547	0.9468278135622478	0.5474902896011128	1.0513647642884456	0.7724696073059908	0.7315331495024269	0.8771309248269087	1.461825434612122
PLEKHA5	0.5328045041847259	0.7270768345450005	0.5154465042394745	1.8487170859226285e-10	0.8355742819477697	1.5951913719047753e-12	0.37524838939843486	0.8171594073223041	1.4388858719640902
MESDC1	0.054064825465626895	0.42244407796838235	0.6529556164603784	0.19252792455964046	0.4492542881337267	0.5401717338997926	0.4788376442958336	0.00727863807652378	5.545606249667676e-06
D2HGDH	0.5636630746119397	0.5580462318738245	1.141378921106858	0.25736807311416543	1.049573753905287	0.5993351692702766	1.5898217520192839	0.7179843072167518	0.577876901513886
OGT	0.7647969201426186	1.134285694724525	0.8505282495810585	0.6183903844301625	1.2490474476760738	0.8474960841622706	1.0664950132866802	1.0947876121371287	0.9100373544619796
DIDO1	0.5733677097343263	0.6989742152254668	0.8196462115462491	0.40531271178864436	0.9938996236761636	0.28844913647136217	1.1019481880517354	0.4759323952498471	0.598753451740709
SDHB	0.5000309732604509	0.9259433324126414	0.7293099490590295	0.5577226176809633	0.7247276264694086	1.128762784652259	0.789271328200915	0.8828677078586026	1.2000474421006186
CHMP4C	0.3880306456616342	1.775241918877114e-14	0.16009380015829883	0.1534405746094258	2.482235672032669e-06	8.857943455137058e-05	4.764765334195947e-10	0.2868875714577899	0.6974646769652246
NT5C	0.3003410536777093	0.2139246385395588	0.9692876516796423	0.530186958100937	0.8303866893786487	0.2133814539761647	0.38106313781244655	0.24273488227375362	0.7211851318091916
RASAL1	0.3731471185786823	1.9058643238699745e-21	0.908582068962988	5.321369958364501e-20	9.983544657803504e-13	9.470894045669556e-15	0.25125249608560624	0.19886981696881756	0.8148344266884269
LRP12	0.3546108557515049	0.3731139038956811	1.2583849954415736e-18	0.6503859760121222	0.48702606523451125	0.347662887276607	0.00012962986698013092	0.13376366452197436	0.29208388956339304
INTS8	0.6637602035123978	0.8567798250609171	0.19031879712815705	0.5647063868076929	0.8786729071640413	0.14432150899543297	0.7072965115076051	0.997882441175899	0.5649001639360973
RNF168	0.6739404646446636	0.8947691516205168	0.7927858634290456	0.660376510274916	1.1776175648874203	0.8552645714063082	0.6938686269154244	1.1445807017510623	0.6173606962579203
ATP2B1	0.8888079035995444	0.9204740037640834	0.1882595002146458	0.3670587628421057	0.7421300038801992	0.7006519572833335	0.27680682392164646	0.65018975824082	0.26670361976917417
ARIH1	0.687010776934661	0.8708083485381549	0.5809913525262691	0.46147133426812825	0.8505287973542387	0.8773454195685809	0.7008429848836387	1.1838412404390397	0.6756462116630102
RRM2B	0.5830880232844333	0.9828249009633419	0.13695567104099837	0.11797453517234188	0.34790370635695295	0.5420895888951541	0.02401917256413254	1.1724774539001928	1.0410309333628638
TAF6L	0.09595766481880763	0.1448967988973132	0.5014301644985942	0.10877745689303098	0.20783480376197605	0.304846156290113	0.74279163980654	0.007151990385876012	0.19766315593432726
RPF2	0.033692416347593776	1.23194845186443e-07	1.58520968635516e-10	0.2074303738237973	0.2105058466741569	0.07618078026048497	1.5341672336496773e-08	0.47878982065366027	0.21776661512722303
TFAP2A	1.0235045265445422	5.6073895520420334e-05	1.3609630022933925e-20	0.7751558380843286	2.5352187106199517e-21	3.5679189220128634e-21	1.353238726692763e-16	5.2619626079386825e-21	0.275830693091519
BDP1	0.4612229858326302	0.3279528780084286	0.075663880837891	0.14167877640774962	0.7289214211083206	0.005857345029522311	0.6494777495609501	0.6427156932670659	0.25142759908389495
GNAL	0.17744642916709405	8.292341511271895e-10	9.366752803688665e-12	0.07242094259762555	3.42802844381275e-06	0.22404265912317453	0.07867436562750953	0.046716696173904115	0.21064924479116087
RAD51C	0.3727722772737082	0.5762857906717124	0.01257230647974553	0.5696826957426165	0.3789250450637209	0.39965477708817154	0.38951810790267716	0.973444831291938	0.5671614431630975
SIN3A	0.5913133243953601	0.6592302050459905	0.5754926973124195	0.30649836380615386	0.9410092522008565	0.5311065474649278	0.4617680629795285	0.9231840474016451	0.5278363210509157
COG2	0.4059061536955954	0.6171698125501088	0.3466303812595476	0.38602947599347887	0.34335505179437353	0.5170014585687044	0.6062134156648539	0.9257230633496905	0.7046196418379801
TSPO	0.5038751589037838	1.0937740125332447	1.0861201428893121	0.7569578358816155	0.7291530600111339	0.9293934453678515	0.8202143224446486	0.4425909955038009	1.0000657810043303
RNF32	0.0017209588594211435	0.0005087744523949588	0.03562285744109252	0.06606908351255711	0.011041622407669422	7.972616347775494e-21	0.038438006851789844	0.0781492854452628	0.05567349007654096
RPAP1	0.05927660259677951	0.16484695975402294	0.5696155752148285	0.21971143084799816	0.2961884493009974	0.2138988681495633	0.5628198864649051	0.01751508022923633	0.3869949801892676
TAF1C	0.5718113475378942	0.5332534741564688	0.9989837345508434	0.34643386234964646	1.0943028478809989	0.4133001088220966	1.4324412374301125	0.2031179272886045	0.4098847806155393
KLF11	0.3393068816117507	0.48887435713884525	0.4334129043679326	0.13427639043538975	0.8438192718293017	0.6859760102094274	0.860461849467126	1.0677982803796082	0.9091713714613137
RAF1	0.6893503107212117	0.9926956131983837	0.6540728998833326	0.4817505324503735	0.9883620368728931	0.8921955296534206	1.053140267603141	0.7973675250426357	0.5777894413732609
EAPP	0.7258395279272772	0.45028516702721877	0.40481390168243575	0.2674290969885799	0.973968331893942	0.8893154789804183	0.24142626796621747	1.1198669144035909	0.7916509075558954
NAA15	0.4318288429501825	0.635230205559794	0.2515990296316481	0.45732032364321135	0.6914029670509731	0.4560224379048768	0.4068410463920679	1.2122868243242313	0.43524494251770485
ACTA2	0.7723924766905935	1.0518989057521557	0.9224022129787117	0.6914249298508601	1.2745073610255933	1.0109575024895634	0.9379068189139627	1.0653245925853128	1.0342206844241613
METTL1	0.2362402916739413	0.23070900072567394	0.25918954914452197	0.4008667817527628	0.2285276309430005	0.0076614553468707675	0.11085396318715535	0.0043947638249449555	0.7320066328426129
BCL2	5.894168281805686e-08	3.870532815325763e-21	0.823701314168908	2.3567777782422546e-21	0.7231102424637655	0.410955566334737	0.6969078141604779	1.2467514518199045	0.2968031927860901
DAXX	0.01719225032115036	0.13353826039690098	0.27078788051030345	0.12653300300695772	0.16866869227813994	0.16942778103958062	0.1570979861024026	0.0930950510395727	0.11413640605498475
FANCF	0.0046598880297445055	0.2853771262166459	0.3283128262603102	0.19877528096564517	0.019999304974365993	0.16248099993321607	0.5129104495894014	0.3722866158191464	0.34223937887332084
LMF1	0.49795030482574426	0.18635396147330857	0.6455849731136257	0.2412383553385784	0.36188191445634704	0.36290436898713174	1.2680184009892939	0.01633762442307096	0.40151479833251813
TUBGCP2	0.31924316128061647	0.5390836473899351	0.8716724435625219	0.5208056984029812	0.9170882239137578	0.4093912973893027	0.9238125673860383	0.3063199396859538	0.5804866572658565
EFCAB12	0.11031917357838504	1.493059709994841e-10	0.087586878296517	3.780550200219443e-21	0.07395147628435637	2.176362551201677e-21	0.31041923254217946	0.033765167956462436	0.1621213568548931
NCAPH2	0.11255847680491608	0.20277228490029464	0.8537195928650344	0.31477736322325145	0.7231505269902293	0.40019294955091594	0.8253766710990469	0.038247874114502776	0.4165690654120292
PITPNB	0.45134345259899816	0.4803277643693006	0.33884296437369776	0.3310483071934245	0.8881933181564559	0.6822482256900673	0.0008847179148510569	0.7474357129813369	0.36965695979395324
CKAP2	0.1877723114457965	0.5313288904055655	0.10087008661571276	0.7229711928007837	0.3950318955738399	0.007997842576314933	0.12469717970967276	0.6004600010688999	0.14583921226148092
DFFA	0.11841100496372681	0.09149150969180724	0.33011770369605603	0.18877078594873184	0.2295396702501514	0.4202542436015714	0.374324143270334	0.06042915508412042	0.35852214895839135
CSNK2B	0.16778913826605438	0.31141943008398904	0.3809341161269952	0.4798756692170448	0.5603532212666553	0.5735598387701322	0.1864124709247805	0.7157085357257318	0.7132479188261764
VGF	4.199412747609517e-21	2.0847662019650338e-21	3.3555237791696635e-21	0.2817372393850574	3.777007713383094e-21	0.06271249872466225	0.029437974944366223	0.027816384901717235	3.8136326181179596e-08
FAM43B	1.5132968416981502e-06	0.013769454891523094	0.012839522766323387	0.01391612530616772	2.4399504320392353e-07	0.05953517010679782	0.03313142969285994	0.011529823770803905	0.02472419684922243
RAC3	0.03734414548065912	3.3170740169272334e-21	0.22182534125870265	0.4800088912500781	5.364533384146091e-21	0.16493979475780546	0.39288198157510773	4.4104165573372046e-21	0.29797078502795105
TFDP1	0.3565345813327418	0.6032447173753935	0.5120921733266133	0.6638236598426722	0.5848575164917663	0.8647264085646635	0.7265795602347979	1.1611840526543633	0.2604338266666189
NAA16	0.3577569623246735	0.17939158785141418	0.05118284601540084	0.006960685035535814	0.2845215953139294	0.11200978858255696	0.4646141270746976	0.3250501994115336	8.678429721326327e-10
MIDN	0.5867500168219436	0.7470685227427795	1.2088226077763249	0.5118424345160119	1.275251936346208	0.8396081004707263	0.7852596310786706	0.38233991938487194	0.9586388644526626
TICRR	6.284555564874093e-18	0.08363334604977657	0.03853213010245586	0.5637251652250566	0.07370239359200086	4.107590497703043e-21	0.07700376754021224	0.02773854070514756	1.2190364073477425e-13
PQLC3	0.16663208371618704	0.7717402591430936	0.2563053421666389	0.012194906532885462	0.6802885986691268	0.35523710483301824	0.1839175751216113	0.4720828472422337	0.47235087050362246
MAD2L2	0.11392571471612588	0.38235326718544044	0.3502847945387661	0.5760308824376625	0.21602541388327148	0.48352247175063046	0.19558232458383348	6.874245351393913e-14	0.43704370636324963
CXXC1	0.5281885498604627	0.47650846745838865	1.1531335358643906	0.3295931112868666	1.2499740133819275	0.4343523954021204	1.2831124461973116	0.506590462265246	0.43418838773697577
BYSL	1.6560690870418738e-06	0.04025472538863665	0.24708265780694455	0.5270698467819556	0.11964455672798262	0.3036952889664888	0.29404913979946246	0.03116018001894646	0.3214321043867002
NLN	0.020144092517316057	0.04861721100312145	6.493371064846623e-08	0.31872768611008573	0.00831910229226784	0.17148282473704315	0.14654204574329233	0.24654962225615343	0.32563354437515785
ICA1L	0.049107586041873895	3.9731750743563543e-16	5.36063573652627e-07	0.013328199215908837	0.058120563230118785	0.04506934761454586	0.11793021505755485	0.1351706629617937	0.029341547207461884
CCDC47	0.6526981797858685	0.809117927019388	0.5488749957876345	0.6631292705590709	0.941733605093246	0.793173299412162	0.5619947922256593	1.0076089280387628	1.1691312293635727
CYBRD1	1.1424154748658797	0.9209918652291796	2.4941090190973306e-06	0.15838800704823283	1.2367034185083456	1.639709478575866	0.2279291372929776	0.7062743303858432	0.12699080652034564
MEDAG	0.024221321283210712	3.358271965227655e-21	3.3338333284425403e-21	0.11385129096641512	0.49075455846058164	0.6350080476342654	1.1299559381443207e-21	6.713357937714438e-20	3.0899297069011755e-21
PIGT	0.7327983299188395	1.0746655015824216	0.8711367474918469	0.7661031844482239	1.1305723192830437	0.9451380103606238	0.9571686936162884	0.9320538674956297	1.1022841115145325
SRM	0.07295763314062546	0.9025761692603363	0.7315234006648209	0.9578501894565947	0.6833713705045673	0.9383976239184236	0.36647968001453907	0.0005277224955603913	0.906279522576307
PAX5	0.1471690164762489	0.16561251204482144	0.05657173023100847	0.06620983848599535	6.6681969939742916e-06	0.07887386157104083	1.206727572661748e-11	4.0881724542127685e-10	2.0468071800779245e-21
KIF18B	7.73892469701874e-21	0.06695420961833456	0.11277427651353707	0.5999343135606418	0.08202397728858317	4.2375098586546044e-21	0.07479929011608032	1.1218664980875005e-18	5.957893053325421e-21
HSPA4	0.6596150810719124	1.0009531616262244	0.527781839191902	0.7625416393933908	0.7867281183728306	0.9321288593419431	0.6575151381763686	1.0858016930803007	1.031292737110611
LELP1	0.00012872958828750013	0.010230570369468575	0.012137984795477898	0.021087968853423306	0.007176709065918757	0.028589890566475006	0.02682981303686048	0.025168505303924414	0.021698697069395582
EIF5	0.30428906535054523	0.5637660137465369	0.01200888637750614	0.2651771308592608	0.2735875395917233	0.7434580131954194	0.8345660515116332	0.6131451142041332	0.3406310275516197
GNE	0.09701082927569459	0.14102225748798738	0.3796528421651601	0.26842179238658453	0.3432419830423259	0.6016127128590865	0.6636256134891696	0.8946041738312187	0.4116835784054157
EMC7	0.5099774162705515	0.9880810421622576	0.5609699178189296	0.4864942126410713	0.7622490974132821	1.0033277533242793	0.41350511819548313	0.9662883316955195	1.2441226577195805
